  2.0846980000000000e+006	  1.6000000000000000e+010	  6.6450000000000000e+009	  9.3550000000000000e+009	  5.8468750000000003e-001	  5.8468750000000003e-001	
  5.4784220000000000e+006	  1.1731700000000000e+010	  1.6320000000000000e+010	 -4.5883000000000000e+009	 -3.9110273873351686e-001	  3.9110273873351686e-001	
  4.0262060000000000e+006	  2.4990000000000000e+010	  3.5300000000000000e+010	 -1.0310000000000000e+010	 -4.1256502601040418e-001	  4.1256502601040418e-001	
  2.8446630000000000e+006	  3.2600000000000000e+010	  3.7530000000000000e+010	 -4.9300000000000000e+009	 -1.5122699386503066e-001	  1.5122699386503066e-001	
  1.4575410000000000e+006	  1.2000000000000000e+010	  1.1276250000000000e+010	  7.2375000000000000e+008	  6.0312499999999998e-002	  6.0312499999999998e-002	
  5.4255610000000000e+006	  1.5500000000000000e+010	  1.2248333333333332e+010	  3.2516666666666679e+009	  2.0978494623655922e-001	  2.0978494623655922e-001	
  7.8469900000000000e+006	  3.0500000000000000e+010	  3.6146000000000000e+010	 -5.6460000000000000e+009	 -1.8511475409836065e-001	  1.8511475409836065e-001	
  2.6849020000000000e+006	  9.1000000000000000e+010	  1.0141456000000000e+011	 -1.0414560000000000e+010	 -1.1444571428571429e-001	  1.1444571428571429e-001	
  3.7034150000000000e+006	  6.7500000000000000e+010	  6.2538000000000000e+010	  4.9620000000000000e+009	  7.3511111111111110e-002	  7.3511111111111110e-002	
  3.5454720000000000e+006	  3.0580000000000000e+010	  3.7903000000000000e+010	 -7.3230000000000000e+009	 -2.3947024198822761e-001	  2.3947024198822761e-001	
  6.6934180000000000e+006	  3.8000000000000000e+010	  3.6060377777777779e+010	  1.9396222222222214e+009	  5.1042690058479508e-002	  5.1042690058479508e-002	
  6.3620740000000000e+006	  9.4000000000000000e+010	  1.1170000000000000e+011	 -1.7700000000000000e+010	 -1.8829787234042553e-001	  1.8829787234042553e-001	
  1.4904660000000000e+006	  3.8000000000000000e+010	  4.8280000000000000e+010	 -1.0280000000000000e+010	 -2.7052631578947367e-001	  2.7052631578947367e-001	
  4.7851000000000000e+005	  1.2000000000000000e+011	  1.0435937500000000e+011	  1.5640625000000000e+010	  1.3033854166666667e-001	  1.3033854166666667e-001	
  8.9700400000000000e+005	  8.4180000000000000e+009	  7.8500000000000000e+009	  5.6800000000000000e+008	  6.7474459491565691e-002	  6.7474459491565691e-002	
  2.6941920000000000e+006	  2.7000000000000000e+010	  2.4523333333333336e+010	  2.4766666666666641e+009	  9.1728395061728307e-002	  9.1728395061728307e-002	
  7.2553280000000000e+006	  2.2000000000000000e+010	  3.7530000000000000e+010	 -1.5530000000000000e+010	 -7.0590909090909093e-001	  7.0590909090909093e-001	
  5.6198170000000000e+006	  1.7700000000000000e+010	  1.7102500000000000e+010	  5.9750000000000000e+008	  3.3757062146892655e-002	  3.3757062146892655e-002	
  8.6535330000000000e+006	  1.0650000000000000e+011	  1.1497500000000000e+011	 -8.4750000000000000e+009	 -7.9577464788732399e-002	  7.9577464788732399e-002	
  7.3208980000000000e+006	  5.1500000000000000e+010	  5.0905714285714287e+010	  5.9428571428571320e+008	  1.1539528432732295e-002	  1.1539528432732295e-002	
  7.2355190000000000e+006	  3.4000000000000000e+010	  2.8022700000000000e+010	  5.9773000000000000e+009	  1.7580294117647058e-001	  1.7580294117647058e-001	
  1.8389860000000000e+006	  2.2750000000000000e+010	  2.8000916666666668e+010	 -5.2509166666666679e+009	 -2.3080952380952385e-001	  2.3080952380952385e-001	
  2.5631860000000000e+006	  2.1600000000000000e+010	  2.8975555555555557e+010	 -7.3755555555555573e+009	 -3.4146090534979434e-001	  3.4146090534979434e-001	
  7.4970750000000000e+006	  4.8650000000000000e+010	  4.9471875000000000e+010	 -8.2187500000000000e+008	 -1.6893627954779035e-002	  1.6893627954779035e-002	
  6.8854450000000000e+006	  1.2500000000000000e+010	  1.0710000000000000e+010	  1.7900000000000000e+009	  1.4319999999999999e-001	  1.4319999999999999e-001	
  8.0454650000000000e+006	  7.7500000000000000e+010	  7.0450000000000000e+010	  7.0500000000000000e+009	  9.0967741935483876e-002	  9.0967741935483876e-002	
  3.1022010000000000e+006	  5.2140000000000000e+010	  4.6283333333333328e+010	  5.8566666666666718e+009	  1.1232578954097951e-001	  1.1232578954097951e-001	
  3.2236250000000000e+006	  3.8500000000000000e+010	  3.6877777777777779e+010	  1.6222222222222214e+009	  4.2135642135642117e-002	  4.2135642135642117e-002	
  6.8182020000000000e+006	  1.3750000000000000e+010	  1.8720000000000000e+010	 -4.9700000000000000e+009	 -3.6145454545454547e-001	  3.6145454545454547e-001	
  8.0373340000000000e+006	  1.0145000000000000e+011	  1.1755841428571429e+011	 -1.6108414285714294e+010	 -1.5878180666056477e-001	  1.5878180666056477e-001	
  2.8958400000000000e+006	  1.8500000000000000e+011	  1.6526928571428571e+011	  1.9730714285714294e+010	  1.0665250965250971e-001	  1.0665250965250971e-001	
  9.9567440000000000e+006	  3.5300000000000000e+010	  4.0298888888888885e+010	 -4.9988888888888855e+009	 -1.4161158325464265e-001	  1.4161158325464265e-001	
  1.6905180000000000e+006	  7.4469000000000000e+010	  5.2215555555555557e+010	  2.2253444444444443e+010	  2.9882829693489160e-001	  2.9882829693489160e-001	
  5.5097700000000000e+005	  2.6560000000000000e+009	  1.0520000000000000e+010	 -7.8640000000000000e+009	 -2.9608433734939759e+000	  2.9608433734939759e+000	
  4.3039200000000000e+005	  8.7000000000000000e+010	  8.7518888888888885e+010	 -5.1888888888888550e+008	 -5.9642401021710980e-003	  5.9642401021710980e-003	
  2.4411040000000000e+006	  8.7594000000000000e+009	  8.6200000000000000e+009	  1.3940000000000000e+008	  1.5914332031874329e-002	  1.5914332031874329e-002	
  1.3718040000000000e+006	  3.6990000000000000e+010	  2.9520000000000000e+010	  7.4700000000000000e+009	  2.0194647201946472e-001	  2.0194647201946472e-001	
  1.0759440000000000e+006	  2.8000000000000000e+010	  2.3970000000000000e+010	  4.0300000000000000e+009	  1.4392857142857143e-001	  1.4392857142857143e-001	
  8.8196310000000000e+006	  1.5750000000000000e+010	  1.5538571428571428e+010	  2.1142857142857170e+008	  1.3424036281179155e-002	  1.3424036281179155e-002	
  6.3077740000000000e+006	  1.4500000000000000e+010	  1.6211666666666666e+010	 -1.7116666666666660e+009	 -1.1804597701149420e-001	  1.1804597701149420e-001	
  2.6160170000000000e+006	  4.3000000000000000e+010	  3.3918333333333332e+010	  9.0816666666666679e+009	  2.1120155038759694e-001	  2.1120155038759694e-001	
  1.7766440000000000e+006	  1.5000000000000000e+010	  1.8188000000000000e+010	 -3.1880000000000000e+009	 -2.1253333333333332e-001	  2.1253333333333332e-001	
  7.2475460000000000e+006	  2.3500000000000000e+010	  2.8975555555555557e+010	 -5.4755555555555573e+009	 -2.3300236406619393e-001	  2.3300236406619393e-001	
  5.4854260000000000e+006	  4.6000000000000000e+010	  5.2466666666666664e+010	 -6.4666666666666641e+009	 -1.4057971014492748e-001	  1.4057971014492748e-001	
  5.4082240000000000e+006	  6.1500000000000000e+010	  4.4212500000000000e+010	  1.7287500000000000e+010	  2.8109756097560978e-001	  2.8109756097560978e-001	
  6.9526220000000000e+006	  9.4000000000000000e+010	  9.5840000000000000e+010	 -1.8400000000000000e+009	 -1.9574468085106381e-002	  1.9574468085106381e-002	
  7.6029560000000000e+006	  1.0500000000000000e+010	  1.7400000000000000e+010	 -6.9000000000000000e+009	 -6.5714285714285714e-001	  6.5714285714285714e-001	
  6.2927580000000000e+006	  1.5600000000000000e+010	  2.2267500000000000e+010	 -6.6675000000000000e+009	 -4.2740384615384613e-001	  4.2740384615384613e-001	
  6.4408650000000000e+006	  2.7500000000000000e+010	  2.6800000000000000e+010	  7.0000000000000000e+008	  2.5454545454545455e-002	  2.5454545454545455e-002	
  7.3347440000000000e+006	  1.2000000000000000e+011	  1.1517500000000000e+011	  4.8250000000000000e+009	  4.0208333333333332e-002	  4.0208333333333332e-002	
  1.5531260000000000e+006	  8.2297000000000000e+009	  7.1320000000000000e+009	  1.0977000000000000e+009	  1.3338274785229109e-001	  1.3338274785229109e-001	
  4.3066930000000000e+006	  2.9000000000000000e+010	  3.0725000000000000e+010	 -1.7250000000000000e+009	 -5.9482758620689656e-002	  5.9482758620689656e-002	
  1.4147770000000000e+006	  8.5000000000000000e+010	  9.1956944444444443e+010	 -6.9569444444444427e+009	 -8.1846405228758148e-002	  8.1846405228758148e-002	
  8.7329310000000000e+006	  8.4000000000000000e+009	  1.2706516666666668e+010	 -4.3065166666666679e+009	 -5.1268055555555569e-001	  5.1268055555555569e-001	
  2.5220400000000000e+006	  1.2790000000000000e+010	  1.3636250000000000e+010	 -8.4625000000000000e+008	 -6.6164972634870992e-002	  6.6164972634870992e-002	
  8.2184020000000000e+006	  6.2500000000000000e+010	  7.0450000000000000e+010	 -7.9500000000000000e+009	 -1.2720000000000001e-001	  1.2720000000000001e-001	
  4.0326750000000000e+006	  3.0000000000000000e+010	  3.2900000000000000e+010	 -2.9000000000000000e+009	 -9.6666666666666665e-002	  9.6666666666666665e-002	
  3.5433810000000000e+006	  1.2990000000000000e+010	  1.2582000000000000e+010	  4.0800000000000000e+008	  3.1408775981524251e-002	  3.1408775981524251e-002	
  8.2007090000000000e+006	  5.7500000000000000e+010	  3.9310000000000000e+010	  1.8190000000000000e+010	  3.1634782608695650e-001	  3.1634782608695650e-001	
  6.1164710000000000e+006	  6.4620000000000000e+010	  2.9340000000000000e+010	  3.5280000000000000e+010	  5.4596100278551529e-001	  5.4596100278551529e-001	
  6.9722900000000000e+006	  1.3750000000000000e+010	  1.1755000000000000e+010	  1.9950000000000000e+009	  1.4509090909090910e-001	  1.4509090909090910e-001	
  6.6671470000000000e+006	  3.7500000000000000e+010	  3.5225000000000000e+010	  2.2750000000000000e+009	  6.0666666666666667e-002	  6.0666666666666667e-002	
  8.9604430000000000e+006	  3.1200000000000000e+010	  4.5260000000000000e+010	 -1.4060000000000000e+010	 -4.5064102564102565e-001	  4.5064102564102565e-001	
  3.3931800000000000e+005	  3.2450000000000000e+010	  2.8685714285714283e+010	  3.7642857142857170e+009	  1.1600264142637032e-001	  1.1600264142637032e-001	
  9.3271930000000000e+006	  3.3900000000000000e+010	  4.0298888888888885e+010	 -6.3988888888888855e+009	 -1.8875778433300547e-001	  1.8875778433300547e-001	
  3.5955590000000000e+006	  8.4700000000000000e+009	  6.4391000000000000e+009	  2.0309000000000000e+009	  2.3977567886658796e-001	  2.3977567886658796e-001	
  4.2867740000000000e+006	  3.6300000000000000e+010	  3.4210937500000000e+010	  2.0890625000000000e+009	  5.7549931129476581e-002	  5.7549931129476581e-002	
  2.0351060000000000e+006	  3.9000000000000000e+010	  5.0365000000000000e+010	 -1.1365000000000000e+010	 -2.9141025641025642e-001	  2.9141025641025642e-001	
  7.6025890000000000e+006	  1.2000000000000000e+010	  1.2993316666666668e+010	 -9.9331666666666794e+008	 -8.2776388888888996e-002	  8.2776388888888996e-002	
  5.1783740000000000e+006	  2.4600000000000000e+010	  4.2377050000000000e+010	 -1.7777050000000000e+010	 -7.2264430894308940e-001	  7.2264430894308940e-001	
  4.6335440000000000e+006	  8.0000000000000000e+009	  6.6450000000000000e+009	  1.3550000000000000e+009	  1.6937500000000000e-001	  1.6937500000000000e-001	
  1.2127540000000000e+006	  7.2500000000000000e+009	  1.2878000000000000e+010	 -5.6280000000000000e+009	 -7.7627586206896548e-001	  7.7627586206896548e-001	
  3.9720690000000000e+006	  5.5500000000000000e+010	  7.1693750000000000e+010	 -1.6193750000000000e+010	 -2.9177927927927927e-001	  2.9177927927927927e-001	
  6.1409580000000000e+006	  4.3500000000000000e+010	  3.6060377777777779e+010	  7.4396222222222214e+009	  1.7102579821200509e-001	  1.7102579821200509e-001	
  7.0428770000000000e+006	  1.0150000000000000e+011	  8.9024250000000000e+010	  1.2475750000000000e+010	  1.2291379310344827e-001	  1.2291379310344827e-001	
  9.9497820000000000e+006	  1.3360000000000000e+011	  1.1517500000000000e+011	  1.8425000000000000e+010	  1.3791167664670659e-001	  1.3791167664670659e-001	
  9.5899700000000000e+005	  1.7100000000000000e+010	  2.1862500000000000e+010	 -4.7625000000000000e+009	 -2.7850877192982454e-001	  2.7850877192982454e-001	
  3.5784440000000000e+006	  1.4500000000000000e+011	  1.1755841428571429e+011	  2.7441585714285706e+010	  1.8925231527093589e-001	  1.8925231527093589e-001	
  1.9004460000000000e+006	  3.8800000000000000e+010	  1.2450000000000000e+010	  2.6350000000000000e+010	  6.7912371134020622e-001	  6.7912371134020622e-001	
  2.9630400000000000e+006	  2.2555600000000000e+010	  2.6412500000000000e+010	 -3.8569000000000000e+009	 -1.7099522956605012e-001	  1.7099522956605012e-001	
  6.2461220000000000e+006	  1.4000000000000000e+011	  1.5110000000000000e+011	 -1.1100000000000000e+010	 -7.9285714285714279e-002	  7.9285714285714279e-002	
  7.7543790000000000e+006	  9.5000000000000000e+009	  1.0537222222222221e+010	 -1.0372222222222214e+009	 -1.0918128654970752e-001	  1.0918128654970752e-001	
  8.8521240000000000e+006	  4.2636300000000000e+010	  5.6521280000000008e+010	 -1.3884980000000008e+010	 -3.2566099778826979e-001	  3.2566099778826979e-001	
  4.9374380000000000e+006	  5.2500000000000000e+010	  5.2466666666666664e+010	  3.3333333333335876e+007	  6.3492063492068338e-004	  6.3492063492068338e-004	
  9.1002200000000000e+006	  2.7900000000000000e+010	  1.9851633333333336e+010	  8.0483666666666641e+009	  2.8847192353643958e-001	  2.8847192353643958e-001	
  6.9070370000000000e+006	  1.0500000000000000e+010	  1.1775925000000000e+010	 -1.2759250000000000e+009	 -1.2151666666666666e-001	  1.2151666666666666e-001	
  3.3064540000000000e+006	  3.4000000000000000e+010	  3.4210937500000000e+010	 -2.1093750000000000e+008	 -6.2040441176470585e-003	  6.2040441176470585e-003	
  9.4926510000000000e+006	  5.8500000000000000e+010	  4.1666666666666672e+010	  1.6833333333333328e+010	  2.8774928774928765e-001	  2.8774928774928765e-001	
  4.4507970000000000e+006	  2.2000000000000000e+010	  1.9370833333333336e+010	  2.6291666666666641e+009	  1.1950757575757565e-001	  1.1950757575757565e-001	
  7.4985500000000000e+006	  7.4000000000000000e+009	  7.5760000000000000e+009	 -1.7600000000000000e+008	 -2.3783783783783784e-002	  2.3783783783783784e-002	
  5.2992420000000000e+006	  5.5000000000000000e+010	  5.4552083333333336e+010	  4.4791666666666412e+008	  8.1439393939393475e-003	  8.1439393939393475e-003	
  7.9919540000000000e+006	  4.8100000000000000e+010	  5.0539783333333328e+010	 -2.4397833333333282e+009	 -5.0723146223146116e-002	  5.0723146223146116e-002	
  2.0487280000000000e+006	  5.1500000000000000e+010	  8.7889471428571426e+010	 -3.6389471428571426e+010	 -7.0659167822468794e-001	  7.0659167822468794e-001	
  9.9332290000000000e+006	  2.0500000000000000e+010	  2.6657071428571426e+010	 -6.1570714285714264e+009	 -3.0034494773519155e-001	  3.0034494773519155e-001	
  4.9013500000000000e+005	  1.9000000000000000e+010	  1.5500000000000000e+010	  3.5000000000000000e+009	  1.8421052631578946e-001	  1.8421052631578946e-001	
  3.0295450000000000e+006	  1.4500000000000000e+010	  1.5950000000000000e+010	 -1.4500000000000000e+009	 -1.0000000000000001e-001	  1.0000000000000001e-001	
  3.9159880000000000e+006	  4.2500000000000000e+010	  3.3918333333333332e+010	  8.5816666666666679e+009	  2.0192156862745100e-001	  2.0192156862745100e-001	
  3.2133710000000000e+006	  1.8650000000000000e+010	  1.6035666666666666e+010	  2.6143333333333340e+009	  1.4017873100983025e-001	  1.4017873100983025e-001	
  3.5210010000000000e+006	  3.1000000000000000e+010	  2.8975555555555557e+010	  2.0244444444444427e+009	  6.5304659498207837e-002	  6.5304659498207837e-002	
  6.7628370000000000e+006	  6.4300000000000000e+010	  7.1693750000000000e+010	 -7.3937500000000000e+009	 -1.1498833592534992e-001	  1.1498833592534992e-001	
  6.8365750000000000e+006	  6.3500000000000000e+010	  6.0142140000000000e+010	  3.3578600000000000e+009	  5.2879685039370079e-002	  5.2879685039370079e-002	
  4.5849170000000000e+006	  1.4500000000000000e+010	  1.4311250000000000e+010	  1.8875000000000000e+008	  1.3017241379310344e-002	  1.3017241379310344e-002	
  6.3914540000000000e+006	  2.4800000000000000e+010	  2.2012500000000000e+010	  2.7875000000000000e+009	  1.1239919354838709e-001	  1.1239919354838709e-001	
  3.9796740000000000e+006	  5.2500000000000000e+010	  5.2215555555555557e+010	  2.8444444444444275e+008	  5.4179894179893860e-003	  5.4179894179893860e-003	
  7.9765690000000000e+006	  2.5420000000000000e+010	  1.8941666666666664e+010	  6.4783333333333359e+009	  2.5485182271177559e-001	  2.5485182271177559e-001	
  1.4412930000000000e+006	  9.4500000000000000e+010	  8.0760142857142853e+010	  1.3739857142857147e+010	  1.4539531368102801e-001	  1.4539531368102801e-001	
  3.3818870000000000e+006	  7.3900000000000000e+010	  8.6082571428571426e+010	 -1.2182571428571426e+010	 -1.6485211676010050e-001	  1.6485211676010050e-001	
  6.1337690000000000e+006	  5.7500000000000000e+009	  4.0362500000000000e+009	  1.7137500000000000e+009	  2.9804347826086958e-001	  2.9804347826086958e-001	
  4.9924290000000000e+006	  1.7000000000000000e+010	  1.7198000000000000e+010	 -1.9800000000000000e+008	 -1.1647058823529411e-002	  1.1647058823529411e-002	
  2.0186570000000000e+006	  2.1900000000000000e+010	  1.8600000000000000e+010	  3.3000000000000000e+009	  1.5068493150684931e-001	  1.5068493150684931e-001	
  2.8115600000000000e+006	  3.4000000000000000e+009	  3.0112500000000000e+009	  3.8875000000000000e+008	  1.1433823529411764e-001	  1.1433823529411764e-001	
  4.0884700000000000e+006	  2.4000000000000000e+010	  2.2883333333333336e+010	  1.1166666666666641e+009	  4.6527777777777675e-002	  4.6527777777777675e-002	
  6.2553710000000000e+006	  1.0025500000000000e+010	  1.0676111111111111e+010	 -6.5061111111111069e+008	 -6.4895627261594008e-002	  6.4895627261594008e-002	
  1.8698030000000000e+006	  5.6000000000000000e+010	  5.4552083333333336e+010	  1.4479166666666641e+009	  2.5855654761904715e-002	  2.5855654761904715e-002	
  3.0774690000000000e+006	  9.0000000000000000e+009	  7.9185714285714293e+009	  1.0814285714285707e+009	  1.2015873015873009e-001	  1.2015873015873009e-001	
  7.7571820000000000e+006	  1.1400000000000000e+010	  1.2360000000000000e+010	 -9.6000000000000000e+008	 -8.4210526315789472e-002	  8.4210526315789472e-002	
  8.2220800000000000e+006	  7.3900000000000000e+009	  3.0112500000000000e+009	  4.3787500000000000e+009	  5.9252368064952643e-001	  5.9252368064952643e-001	
  5.6093030000000000e+006	  9.9900000000000000e+009	  7.7019125000000000e+009	  2.2880875000000000e+009	  2.2903778778778780e-001	  2.2903778778778780e-001	
  7.4209260000000000e+006	  2.1900000000000000e+010	  2.6658333333333332e+010	 -4.7583333333333321e+009	 -2.1727549467275489e-001	  2.1727549467275489e-001	
  9.3053540000000000e+006	  1.3900000000000000e+010	  1.1755000000000000e+010	  2.1450000000000000e+009	  1.5431654676258993e-001	  1.5431654676258993e-001	
  7.5717700000000000e+005	  7.1665000000000000e+010	  7.5191266666666656e+010	 -3.5262666666666565e+009	 -4.9204865229423800e-002	  4.9204865229423800e-002	
  9.8601700000000000e+005	  1.7500000000000000e+010	  1.6320000000000000e+010	  1.1800000000000000e+009	  6.7428571428571435e-002	  6.7428571428571435e-002	
  3.3834390000000000e+006	  2.3000000000000000e+010	  2.1780000000000000e+010	  1.2200000000000000e+009	  5.3043478260869567e-002	  5.3043478260869567e-002	
  5.3337240000000000e+006	  3.1525000000000000e+010	  3.7500000000000000e+010	 -5.9750000000000000e+009	 -1.8953211736716891e-001	  1.8953211736716891e-001	
  9.3007940000000000e+006	  2.9600000000000000e+010	  3.5225000000000000e+010	 -5.6250000000000000e+009	 -1.9003378378378377e-001	  1.9003378378378377e-001	
  2.7326540000000000e+006	  2.3000000000000000e+010	  2.2360000000000000e+010	  6.4000000000000000e+008	  2.7826086956521740e-002	  2.7826086956521740e-002	
  8.0443270000000000e+006	  1.4200000000000000e+010	  3.0136000000000000e+010	 -1.5936000000000000e+010	 -1.1222535211267606e+000	  1.1222535211267606e+000	
  3.4666990000000000e+006	  3.7720200000000000e+010	  2.9340000000000000e+010	  8.3802000000000000e+009	  2.2216743283439641e-001	  2.2216743283439641e-001	
  8.0733390000000000e+006	  1.6050000000000000e+011	  1.3445000000000000e+011	  2.6050000000000000e+010	  1.6230529595015578e-001	  1.6230529595015578e-001	
  4.7711370000000000e+006	  9.2000000000000000e+009	  1.0537222222222221e+010	 -1.3372222222222214e+009	 -1.4535024154589363e-001	  1.4535024154589363e-001	
  7.9055460000000000e+006	  2.1400000000000000e+010	  3.2150000000000000e+010	 -1.0750000000000000e+010	 -5.0233644859813087e-001	  5.0233644859813087e-001	
  1.4370140000000000e+006	  7.4500000000000000e+009	  7.5075000000000000e+009	 -5.7500000000000000e+007	 -7.7181208053691275e-003	  7.7181208053691275e-003	
  9.9999910000000000e+006	  2.4000000000000000e+010	  4.5933333333333328e+010	 -2.1933333333333328e+010	 -9.1388888888888864e-001	  9.1388888888888864e-001	
  8.7863400000000000e+005	  1.4490000000000000e+011	  1.0435937500000000e+011	  4.0540625000000000e+010	  2.7978347135955833e-001	  2.7978347135955833e-001	
  1.8465240000000000e+006	  1.5500000000000000e+010	  1.3020000000000000e+010	  2.4800000000000000e+009	  1.6000000000000000e-001	  1.6000000000000000e-001	
  2.7450880000000000e+006	  2.1000000000000000e+010	  2.2267500000000000e+010	 -1.2675000000000000e+009	 -6.0357142857142859e-002	  6.0357142857142859e-002	
  9.1520020000000000e+006	  5.0500000000000000e+010	  4.0823362500000000e+010	  9.6766375000000000e+009	  1.9161658415841584e-001	  1.9161658415841584e-001	
  2.6048310000000000e+006	  1.0500000000000000e+010	  7.4685714285714293e+009	  3.0314285714285707e+009	  2.8870748299319721e-001	  2.8870748299319721e-001	
  1.9510490000000000e+006	  7.8500000000000000e+010	  9.7886733333333344e+010	 -1.9386733333333344e+010	 -2.4696475583864133e-001	  2.4696475583864133e-001	
  6.2989520000000000e+006	  8.6750000000000000e+010	  9.1956944444444443e+010	 -5.2069444444444427e+009	 -6.0022414345180894e-002	  6.0022414345180894e-002	
  4.2669000000000000e+005	  2.1800000000000000e+010	  2.2640000000000000e+010	 -8.4000000000000000e+008	 -3.8532110091743121e-002	  3.8532110091743121e-002	
  7.0668440000000000e+006	  5.2900000000000000e+009	  4.0362500000000000e+009	  1.2537500000000000e+009	  2.3700378071833647e-001	  2.3700378071833647e-001	
  9.8921000000000000e+005	  1.7850000000000000e+010	  1.8018000000000000e+010	 -1.6800000000000000e+008	 -9.4117647058823521e-003	  9.4117647058823521e-003	
  5.3559290000000000e+006	  6.5000000000000000e+010	  5.2215555555555557e+010	  1.2784444444444443e+010	  1.9668376068376064e-001	  1.9668376068376064e-001	
  9.2364140000000000e+006	  1.1000000000000000e+010	  1.1973333333333332e+010	 -9.7333333333333206e+008	 -8.8484848484848375e-002	  8.8484848484848375e-002	
  1.0484830000000000e+006	  5.1300000000000000e+010	  4.9471875000000000e+010	  1.8281250000000000e+009	  3.5635964912280702e-002	  3.5635964912280702e-002	
  2.7684060000000000e+006	  1.4960000000000000e+010	  1.5550000000000000e+010	 -5.9000000000000000e+008	 -3.9438502673796789e-002	  3.9438502673796789e-002	
  6.1111440000000000e+006	  1.5800000000000000e+010	  1.8018000000000000e+010	 -2.2180000000000000e+009	 -1.4037974683544305e-001	  1.4037974683544305e-001	
  1.6654600000000000e+005	  8.4000000000000000e+009	  1.0512500000000000e+010	 -2.1125000000000000e+009	 -2.5148809523809523e-001	  2.5148809523809523e-001	
  9.4401840000000000e+006	  1.3225000000000000e+011	  1.0619550000000000e+011	  2.6054500000000000e+010	  1.9700945179584120e-001	  1.9700945179584120e-001	
  8.9596760000000000e+006	  4.5000000000000000e+009	  3.0112500000000000e+009	  1.4887500000000000e+009	  3.3083333333333331e-001	  3.3083333333333331e-001	
  5.9674790000000000e+006	  3.1000000000000000e+010	  2.5200000000000000e+010	  5.8000000000000000e+009	  1.8709677419354839e-001	  1.8709677419354839e-001	
  2.5459620000000000e+006	  2.0200000000000000e+010	  2.3854444444444443e+010	 -3.6544444444444427e+009	 -1.8091309130913083e-001	  1.8091309130913083e-001	
  5.9973440000000000e+006	  3.2200000000000000e+010	  3.0777777777777775e+010	  1.4222222222222252e+009	  4.4168391994479042e-002	  4.4168391994479042e-002	
  9.2694780000000000e+006	  1.4500000000000000e+010	  1.2275000000000000e+010	  2.2250000000000000e+009	  1.5344827586206897e-001	  1.5344827586206897e-001	
  6.8061010000000000e+006	  4.8900000000000000e+010	  3.9466666666666672e+010	  9.4333333333333282e+009	  1.9291070211315600e-001	  1.9291070211315600e-001	
  8.6096930000000000e+006	  5.5575000000000000e+010	  4.8280000000000000e+010	  7.2950000000000000e+009	  1.3126405757984705e-001	  1.3126405757984705e-001	
  4.9514300000000000e+005	  1.0250000000000000e+011	  8.6082571428571426e+010	  1.6417428571428574e+010	  1.6017003484320561e-001	  1.6017003484320561e-001	
